ssnn,target,vertical,weight,followers
tw,aaaguscuervo,info,1,132
tw,aactweets,info,1,2971
tw,aajebli,hashtag,1,3
tw,aanassousa76,aseguradora,1,2446
tw,aaoa20111,hashtag,1,184
tw,aarias76,aseguradora,1,272
tw,aaronclick6,hashtag,1,216
tw,"aaronperdomoo_",hashtag,1,108
tw,"ab_couet",aseguradora,1,122
tw,abadlinda,hashtag,1,1043
tw,abatura,info,1,583
tw,abbebruno,aseguradora,1,289
tw,abcontib,info,1,33
tw,abdutoit,hashtag,1,4002
tw,abedamaisnovo,aseguradora,1,23
tw,abfeditorial,hashtag,1,1387
tw,abigailgauna,retailer,1,4408
tw,abiiver,info,1,1049
tw,"abono_cero",hashtag,1,152
tw,abordramy,aseguradora,1,418
tw,aboutlopes,aseguradora,1,721
tw,"abr_seguros",hashtag,1,69
tw,abraceun,retailer,1,827
tw,abramarti,hashtag,1,6261
tw,abrayshaw15,hashtag,1,27
tw,abrilmaist,info,1,114
tw,abrimigue,info,1,62
tw,abrunasofia,aseguradora,1,52
tw,absolutedu,hashtag,1,8017
tw,abtkarmy,hashtag,1,0
tw,abuelito76,info,1,138
tw,abybest11,hashtag,1,565
tw,ac48668544,info,1,567
tw,"ac_venez",hashtag,1,1818
tw,acadeito,aseguradora,1,66
tw,acanatu,info,1,64
tw,acardosinha,aseguradora,1,263
tw,acarinablanco,info,1,157
tw,acaroldoscp,aseguradora,1,811
tw,acarolinalemos7,aseguradora,1,527
tw,acarona18,aseguradora,1,287
tw,acatgonzalez,info,1,123
tw,acbjv,hashtag,1,1705
tw,acebanger,aseguradora,1,85
tw,aceitemaquiz,hashtag,1,414
tw,acelmamelero,hashtag,1,1954
tw,achienglaurine,hashtag,1,435
tw,achinelly,info,1,222
tw,achk219,hashtag,1,26
tw,aclaudiaop,aseguradora,1,790
tw,acodese,hashtag,1,81
tw,"acosta_md",hashtag,1,57
tw,acostafundafla,hashtag,1,192
tw,"acs_cv",hashtag,1,1354
tw,acstapaulina,aseguradora,1,20
tw,activa987,aseguradora,1,1557
tw,actualidadworld,info,1,395
tw,actucameroun,aseguradora,1,3394
tw,actuplus2,aseguradora,1,137
tw,"actus__",aseguradora,1,424
tw,"acuarela_1",aseguradora,1,266
tw,ad198741,aseguradora,1,574
tw,adak123,hashtag,1,212
tw,adama92a,aseguradora,1,77
tw,adamrod87,hashtag,1,162
tw,adamshephard01,hashtag,1,396
tw,"add_luis",info,1,215
tw,adedoyinjuwon,hashtag,1,230
tw,"adela_delcr",aseguradora,1,14
tw,adelacoa3,hashtag,1,43
tw,adelividal,aseguradora,1,3885
tw,adenbs,aseguradora,1,4536
tw,adetunjibarry,hashtag,1,7
tw,adidiqtuadoras,aseguradora,1,285
tw,adiliasilva02,aseguradora,1,433
tw,adiosbitches123,aseguradora,1,156
tw,"admiralghost_",hashtag,1,1411
tw,adogel,hashtag,1,766
tw,adolfofherrera,info,1,54
tw,adolfopomar,hashtag,1,3886
tw,adorasera,hashtag,1,223
tw,adquerir,hashtag,1,2144
tw,"adri_duque",retailer,1,204
tw,adrian64850842,info,1,68
tw,"adrian_a_biondi",info,1,2563
tw,"adrian_acos",info,1,260
tw,"adrian_duete",hashtag,1,470
tw,adriana33slb,aseguradora,1,1024
tw,adriana63974820,aseguradora,1,4
tw,adrianaabril07,info,1,12
tw,adrianadimauro,hashtag,1,110
tw,adrianalages4,aseguradora,1,253
tw,adrianalpmqlp,hashtag,1,9545
tw,adrianasira2,hashtag,1,83
tw,adrianblackfyre,hashtag,1,54
tw,adrianj2112,aseguradora,1,123
tw,adriannacoronad,hashtag,1,526
tw,adribfb,aseguradora,1,1117
tw,adricas69,retailer,1,137
tw,adriengoetz,aseguradora,1,5182
tw,adriesc,info,1,750
tw,adrikari17,hashtag,1,837
tw,adrilennox,info,1,368
tw,adriveron,info,1,16881
tw,adrmaidana,info,1,332
tw,adru70,info,1,33
tw,"adry_mtz_",info,1,87
tw,adsilos,hashtag,1,406
tw,"ady_ta",hashtag,1,92
tw,aelzeheiry,hashtag,1,1271
tw,aemartinn,hashtag,1,21492
tw,aepbion,info,1,18
tw,aeroventa,info,1,390
tw,"aerwaves_",hashtag,1,1922
tw,"afc_clermont",aseguradora,1,127
tw,"afi_escuela",hashtag,1,2263
tw,"afonso__ribeiro",aseguradora,1,73
tw,agaliano68,hashtag,1,216
tw,agalindez02,hashtag,1,3
tw,"agama_andalucia",hashtag,1,19
tw,agarompus,info,1,597
tw,agarzuaji,info,1,602
tw,agbrokers,info,1,154
tw,agenciera,aseguradora,1,31
tw,agencychecklist,hashtag,1,696
tw,aggulara,info,1,652
tw,agimenezcruz,hashtag,1,351
tw,agisbertarnal,hashtag,1,524
tw,agneluttop,aseguradora,1,169
tw,agobiadeishon,info,1,78
tw,agoldweic,retailer,1,147
tw,agostachella,info,1,175
tw,agozferretty,info,1,500
tw,agrettiemiliano,aseguradora,1,1794
tw,agridiego,info,1,227
tw,"agro_sevilla",hashtag,1,426
tw,agrobialar,hashtag,1,5961
tw,aguilarpia69,hashtag,1,1321
tw,agusbengochea,retailer,1,464
tw,agusblancolara,retailer,1,134
tw,aguscrack8,info,1,28
tw,aguscuervo84,info,1,152
tw,agusfolcher,info,1,432
tw,aguslusa,info,1,476
tw,agusmessini,retailer,1,117
tw,agusordoqui,info,1,2097
tw,agusouto,info,1,199
tw,agusrodok,info,1,299
tw,agusrv1981,info,1,101
tw,"aguss_tiinaa_",info,1,10
tw,agussslpz,retailer,1,1278
tw,agussup39011241,aseguradora,1,10796
tw,agustin1233,info,1,274
tw,"agustina_puebla",aseguradora,1,969
tw,agustinamdq,info,1,94
tw,agustincanigia,info,1,336
tw,agustincreevy,aseguradora,1,277332
tw,agustinponcedl,info,1,374
tw,agustinquirogaa,info,1,332
tw,"agustxna___",hashtag,1,153
tw,agustynperez1,retailer,1,507
tw,ahkinmay,aseguradora,1,141
tw,"ahmad__59720",hashtag,1,1201
tw,ahmedelhawaty,hashtag,1,89
tw,ahmednajii7,hashtag,1,45
tw,ahreigarzabal,info,1,81
tw,aialjama,aseguradora,1,3384
tw,aiamcatperson,info,1,399
tw,aiandog47,hashtag,1,459
tw,aibexint,info,1,280
tw,aidegabriel,info,1,146
tw,aigtuiteando,info,1,1477
tw,ailavuchu,info,1,79
tw,ailindiazinsua,info,1,237
tw,aimadediamante,info,1,1742
tw,ainhoamaiden,info,1,107
tw,"airbnb_es",hashtag,1,18081
tw,aires80152840,hashtag,1,83
tw,airgambito,retailer,1,19
tw,airseg,hashtag,1,333
tw,aishwaryup,hashtag,1,1323
tw,aismbul,hashtag,1,371
tw,aitorcanibe1,aseguradora,1,591
tw,aitzihernandez,hashtag,1,2210
tw,"aiucrl_",aseguradora,1,881
tw,aj814patricia,hashtag,1,438
tw,ajaraw,info,1,1638
tw,ajfleanez,hashtag,1,236
tw,ajito1979,aseguradora,1,132
tw,ajo60,info,1,73
tw,ajupedroso,hashtag,1,146
tw,akapaulinho,aseguradora,1,37
tw,akdleandro,info,1,545
tw,akihan022,hashtag,1,208
tw,akilesampo,hashtag,1,143
tw,"al_zol_",hashtag,1,89
tw,alabamababa,hashtag,1,127
tw,alainferrandi,aseguradora,1,983
tw,alainpannetier,hashtag,1,538
tw,alainpronkin,aseguradora,1,1893
tw,alainsenechal1,aseguradora,1,811
tw,alamolac,hashtag,1,2043
tw,alamoluna89,hashtag,1,6134
tw,alamosv,hashtag,1,418
tw,alanahoffman25,hashtag,1,31
tw,"alanjmitchell_",hashtag,1,1798
tw,alanlad,info,1,106
tw,alanxicoch,aseguradora,1,146
tw,alarconma07,aseguradora,1,38
tw,alarcono71,hashtag,1,1802
tw,albaferrero5,hashtag,1,639
tw,albasmalko,info,1,198
tw,"albe_1964",aseguradora,1,1828
tw,alberb11,info,1,152
tw,albertbosch4,hashtag,1,44
tw,albertcastells1,hashtag,1,431
tw,albertda1900,info,1,19
tw,albertdulac,aseguradora,1,1985
tw,alberto27810143,hashtag,1,76
tw,"albertp_1",hashtag,1,732
tw,albrto951,aseguradora,1,75
tw,albynat,hashtag,1,48
tw,alcantaramariu,retailer,1,38
tw,alcataleya,hashtag,1,122
tw,alcazarnegocios,hashtag,1,64
tw,"alcbds_consumo",hashtag,1,979
tw,alcoornoque,info,1,519
tw,aldachi2222,hashtag,1,5000
tw,aldanett,retailer,1,427
tw,aldimaguna,hashtag,1,538
tw,aldj66,hashtag,1,440
tw,"aldo_diaz28",aseguradora,1,1391
tw,aldoappel799002,aseguradora,1,154
tw,aldocorbo,retailer,1,285
tw,"aldy_jimenez",info,1,982
tw,"ale_agrelo",info,1,941
tw,"ale_antelo",info,1,25
tw,"ale_biedma",info,1,20
tw,"ale_graz",aseguradora,1,627
tw,"ale_obaid",info,1,9
tw,"ale_rey",info,1,309
tw,aleba0510,info,1,105
tw,alebottega1,info,1,82
tw,alebrzl,retailer,1,102
tw,aleccardenas,hashtag,1,10110
tw,alechenlo,info,1,55
tw,"aleejo_lpda",hashtag,1,526
tw,aleelatrechiana,info,1,341
tw,aleexmonteeroo,retailer,1,307
tw,alefiliberti,info,1,5016
tw,"alegre_shady",hashtag,1,245
tw,aleidaosorio,hashtag,1,189
tw,"aleixo_danii",aseguradora,1,357
tw,alejaddamo,info,1,34
tw,alejama66,info,1,3220
tw,alejand20303173,info,1,12
tw,alejanderita,info,1,47
tw,alejandra52,hashtag,1,3946
tw,alejandramataoc,aseguradora,1,28
tw,alejandramene,info,1,119
tw,"alejandro_melo",info,1,189
tw,alejandrobasso,info,1,82
tw,alejandrogalviz,hashtag,1,403
tw,alejandroverio,info,1,188
tw,alejandrrak,aseguradora,1,2047
tw,alejaros638,info,1,299
tw,alejavec,retailer,1,313
tw,alejmoreira,info,1,11
tw,alejoguevara1,info,1,248
tw,alejohanson,info,1,128
tw,alejoj27,hashtag,1,351
tw,alejosefina2,info,1,1271
tw,alelopezbdz,retailer,1,116
tw,aleman3000,hashtag,1,523
tw,alemanangulo,hashtag,1,19
tw,alepaz72,aseguradora,1,73
tw,alepiceno77,hashtag,1,675
tw,alepinola,retailer,1,60
tw,aleramirezcnn,hashtag,1,79
tw,alerefurci,info,1,187
tw,alerodriguez5,hashtag,1,371
tw,alerosenfeld,info,1,8040
tw,alesalgueroi,hashtag,1,333
tw,alesaltoscba,info,1,184
tw,"alesanotty_",hashtag,1,986
tw,alessandraprior,aseguradora,1,131
tw,alessandrobarix,aseguradora,1,2203
tw,alessandrohoale,info,1,437
tw,aletefarma,info,1,115
tw,aleventola01,info,1,237
tw,"alex_charnego",info,1,599
tw,"alex_orue",aseguradora,1,19655
tw,"alex_pereira93",info,1,120
tw,alexa17777731,hashtag,1,2598
tw,alexamaltez2,hashtag,1,32
tw,alexand85350732,hashtag,1,485
tw,alexander12leon,hashtag,1,147
tw,alexandmart1983,hashtag,1,84
tw,"alexandrapg_06",aseguradora,1,91
tw,alexandrybruno,aseguradora,1,3819
tw,alexatae20,hashtag,1,18
tw,alexaussedat,aseguradora,1,1156
tw,alexavilapr,hashtag,1,12
tw,alexculo6,info,1,1561
tw,alexferrero15,info,1,176
tw,alexgonxa6,hashtag,1,162
tw,"alexhill___",hashtag,1,266
tw,"alexis_lezcano7",info,1,71
tw,alexisferreyros,info,1,620
tw,alexisjnavas,aseguradora,1,93
tw,alexisv26,hashtag,1,3498
tw,alexluck9,hashtag,1,628
tw,alexorea,hashtag,1,378
tw,alexpelumi,hashtag,1,2221
tw,alexpolo30,aseguradora,1,22
tw,alexstradda,hashtag,1,622
tw,alexsurbano,info,1,40
tw,alextienda,aseguradora,1,70151
tw,alexuchacr,retailer,1,270
tw,alexvallenilla,hashtag,1,31480
tw,alexvanzant,hashtag,1,141
tw,alexvargasr26,hashtag,1,61
tw,alexzuri97,retailer,1,13
tw,alezalazar,info,1,128
tw,alf565,info,1,306
tw,alfaomegacurico,hashtag,1,447
tw,"alfila_consulto",hashtag,1,120
tw,alfonso10dt,info,1,515
tw,alfonsourcola,hashtag,1,1458
tw,alfonsovn,hashtag,1,1164
tw,"alfre_gr",hashtag,1,872
tw,alfredenewmanoo,hashtag,1,732
tw,alfredochuriond,hashtag,1,226
tw,alfredpagano,aseguradora,1,188
tw,"ali_srour96",hashtag,1,1416
tw,alianzasocios,aseguradora,1,8059
tw,alibiri74,aseguradora,1,543
tw,alicevrose,hashtag,1,231
tw,alicia40759600,aseguradora,1,287
tw,aliciaaasofia,aseguradora,1,153
tw,aliciabueno10,hashtag,1,51
tw,aliciacc69,aseguradora,1,217
tw,aliciacdegomez,hashtag,1,48
tw,alicianac,aseguradora,1,786
tw,aliette08294520,aseguradora,1,0
tw,alineroy2,aseguradora,1,631
tw,alinicol1888,hashtag,1,691
tw,aliro10,info,1,7
tw,alis571,info,1,6
tw,alishasoca,info,1,45
tw,"allan_crawshaw",aseguradora,1,3301
tw,allariopatri,info,1,157
tw,"allende_carm",aseguradora,1,41
tw,allianzassistes,hashtag,1,3547
tw,allianzist,aseguradora,1,21
tw,allianzsegurosa,hashtag,1,286
tw,allorepazz,aseguradora,1,130
tw,alloresm,aseguradora,1,1940
tw,almaimendez1,hashtag,1,43
tw,almempresas,hashtag,1,263
tw,"almundo_ar",retailer,1,39075
tw,alniquet,aseguradora,1,549
tw,alondrita3111,hashtag,1,648
tw,alopezrodz,hashtag,1,72
tw,alsurdelbravo,info,1,50
tw,altar7,aseguradora,1,60666
tw,altoba1965,aseguradora,1,1642
tw,altovoltaje900,hashtag,1,54
tw,aluiziomattos,aseguradora,1,308
tw,"alvaro_tombe",hashtag,1,987
tw,alvarobrizuela,retailer,1,134
tw,alvaroisa,info,1,348
tw,alvizlo,hashtag,1,4829
tw,alvsamsan,hashtag,1,123
tw,alyvett05,hashtag,1,537
tw,alzavuelotravel,hashtag,1,25
tw,alzuhira,aseguradora,1,730
tw,am15g15,aseguradora,1,139
tw,"ama_teenangels",info,1,1861
tw,"ama_yatevale",hashtag,1,296
tw,amafuerte1,aseguradora,1,1163
tw,"amal_thekender",hashtag,1,135
tw,amaliabe,retailer,1,615
tw,amaliatp,info,1,352
tw,amandavidalg,aseguradora,1,66
tw,"amanndapenhaa_",aseguradora,1,247
tw,amaramiau,hashtag,1,37
tw,"amaria_ramos",aseguradora,1,59
tw,amariedussault,aseguradora,1,74491
tw,amarineda,aseguradora,1,94
tw,amarreirvivir,info,1,144
tw,"amazing_grace_v",hashtag,1,563
tw,amazingino,info,1,264
tw,ambaar26,retailer,1,233
tw,ameganmao,aseguradora,1,3435
tw,ameghinocarlota,info,1,9
tw,ameliemelo30,aseguradora,1,816
tw,"ameyatzin_h",hashtag,1,94
tw,amifera,aseguradora,1,14068
tw,amijodoin,aseguradora,1,6939
tw,amilcarroca5,info,1,640
tw,amilcarryumeko,aseguradora,1,4435
tw,amitdynemor,aseguradora,1,561
tw,amitechauri,hashtag,1,46
tw,ammaliving,info,1,53
tw,ammeamreh,hashtag,1,128
tw,"amo_dengaz",aseguradora,1,979
tw,"amo_la_bibbia",aseguradora,1,792
tw,amod999,hashtag,1,1289
tw,amoralarte02,aseguradora,1,6
tw,amorenadoslb,aseguradora,1,896
tw,amorporaguiar,hashtag,1,3066
tw,amsiqui,aseguradora,1,85
tw,amyboy32,hashtag,1,113
tw,amylxii,hashtag,1,30
tw,amzirivera,hashtag,1,516
tw,an67raf,hashtag,1,203
tw,ana36184175,info,1,3
tw,"ana_brit01",aseguradora,1,143
tw,"ana_britto",hashtag,1,26
tw,"ana_castro3101",aseguradora,1,184
tw,"ana_couto_09",aseguradora,1,43
tw,"ana_imrodrigues",aseguradora,1,413
tw,"ana_lucas_",aseguradora,1,204
tw,"ana_matos1505",aseguradora,1,110
tw,"ana_pereira_18",aseguradora,1,295
tw,"ana_yukito",aseguradora,1,28
tw,"anaa_alves29",aseguradora,1,262
tw,"anaaa_filipa_",aseguradora,1,56
tw,anaabeatrizz99,aseguradora,1,123
tw,anaacarvalho26,aseguradora,1,254
tw,anaacbb,aseguradora,1,175
tw,anaafonso99,aseguradora,1,168
tw,anaanaavi,info,1,215
tw,anaaninhas51,aseguradora,1,183
tw,anaaribeiroxdd,aseguradora,1,365
tw,anaaritaamendes,aseguradora,1,381
tw,anabela56628580,aseguradora,1,78
tw,anabelaro,info,1,613
tw,anabelnprez3,hashtag,1,560
tw,anabsurdnotion,info,1,162
tw,anacastillol,info,1,803
tw,anacataluna99,aseguradora,1,440
tw,anacatarinagar2,aseguradora,1,164
tw,anaclaudiapf18,aseguradora,1,225
tw,anacoves2805,hashtag,1,105
tw,anacristinamass,aseguradora,1,285
tw,"anacsilvaa__",aseguradora,1,64
tw,anactasocios,info,1,862
tw,anadias1276,aseguradora,1,86
tw,anadob29,retailer,1,20
tw,anadulc32824125,aseguradora,1,77
tw,anaenviaje,info,1,33
tw,anafrancisa15,aseguradora,1,217
tw,anagabr87083007,aseguradora,1,20
tw,anaganseguros,hashtag,1,774
tw,anaglagio,aseguradora,1,158
tw,anagomes1906,aseguradora,1,1148
tw,anagonz12314787,aseguradora,1,63
tw,anah1900,info,1,377
tw,anahilondero,info,1,1566
tw,anahipc73,info,1,17
tw,anairamjrtl,aseguradora,1,1040
tw,anajurador,hashtag,1,1161
tw,analaurafontana,info,1,83
tw,analiatomas,info,1,144
tw,analsventura,aseguradora,1,503
tw,analuzcarolari1,aseguradora,1,53
tw,"anama_bet",hashtag,1,83
tw,anamari29307283,info,1,20
tw,anamarinoc,aseguradora,1,77
tw,anamartins20011,aseguradora,1,109
tw,anamartins2002,aseguradora,1,111
tw,anamoreiraa7,aseguradora,1,1410
tw,anan2hirodayo,hashtag,1,585
tw,"anan_050",aseguradora,1,26
tw,ananhanadayo,hashtag,1,59
tw,"ananmikiko_ks",hashtag,1,1058
tw,anapeiro19,hashtag,1,6
tw,anaponcea,hashtag,1,224
tw,anaporcel,info,1,215
tw,anarbsilva01,aseguradora,1,384
tw,anarita195,aseguradora,1,746
tw,anarita64137678,aseguradora,1,191
tw,anarita6996,aseguradora,1,105
tw,anaritapestana1,aseguradora,1,101
tw,anarodriguesaf,aseguradora,1,716
tw,anarosamoncada1,hashtag,1,348
tw,anasilv15860108,aseguradora,1,103
tw,anasilvadm,aseguradora,1,731
tw,anasofiasousa21,aseguradora,1,71
tw,anasofiia06,aseguradora,1,66
tw,anasofsmarques,aseguradora,1,1110
tw,anastjerne,info,1,278
tw,anateixeira274,aseguradora,1,620
tw,anavamm1,hashtag,1,47
tw,anavas4,hashtag,1,4524
tw,anayasa1,aseguradora,1,2425
tw,ancard23,hashtag,1,28
tw,"ancave_lebrija",hashtag,1,82
tw,ancrisa,hashtag,1,2797
tw,andaregoncalve,aseguradora,1,164
tw,andavila197926,hashtag,1,504
tw,anden4,info,1,174
tw,andergayamor,aseguradora,1,1019
tw,andespotters,info,1,792
tw,andiforest95,info,1,421
tw,andinofederico,info,1,264
tw,andinotravelec,aseguradora,1,0
tw,andradedeily,hashtag,1,74
tw,andrademariaeu1,hashtag,1,61
tw,andradetixa,aseguradora,1,15
tw,"andre_bai",info,1,310
tw,"andrea_cariello",aseguradora,1,23
tw,"andrea_hynst",retailer,1,95
tw,"andrea_zacarias",info,1,812
tw,andreaend,hashtag,1,66
tw,andreal08653733,hashtag,1,525
tw,andrealarabts,hashtag,1,552
tw,andreamscolo,info,1,231
tw,andrear1968,retailer,1,127
tw,andrearriola,info,1,602
tw,andregrades13,aseguradora,1,1605
tw,"andreia_2323",aseguradora,1,176
tw,andreiaaaaa19,aseguradora,1,151
tw,andreiaafilipa7,aseguradora,1,308
tw,andreiacndsousa,aseguradora,1,32
tw,andreiafilipass,aseguradora,1,527
tw,andreiajp2000,aseguradora,1,538
tw,andreiamik,aseguradora,1,568
tw,andreiammaria,aseguradora,1,724
tw,andreitalicera,info,1,840
tw,andrela11,info,1,143
tw,andrelache,aseguradora,1,672
tw,andrelove71,info,1,10
tw,andremaria1004,hashtag,1,36
tw,andreoliveir00,aseguradora,1,56
tw,andres08bello,aseguradora,1,148
tw,"andres_feris",hashtag,1,137
tw,"andres_jago",hashtag,1,338
tw,andrescespedes1,aseguradora,1,389
tw,andrescuervo90,aseguradora,1,179
tw,andreseponte,info,1,2364
tw,andreseze10,retailer,1,257
tw,andresgariglio,info,1,205
tw,andreslavallen,info,1,1953
tw,andresli95,hashtag,1,273
tw,andresmengoa,info,1,147
tw,andresol55,info,1,264
tw,andresquemu,info,1,1060
tw,andresscarlatti,hashtag,1,574
tw,andrevale100,aseguradora,1,37
tw,andreya20021,aseguradora,1,540
tw,andreyw33,hashtag,1,110
tw,andriaafilipa,aseguradora,1,38
tw,andronicosuarez,aseguradora,1,15
tw,andrs19945709,aseguradora,1,0
tw,"andy_77_",info,1,30
tw,"andy_pm15",aseguradora,1,6
tw,andyassenza,info,1,83
tw,andycilla,info,1,101
tw,andytwittea,info,1,559
tw,andyypants,hashtag,1,3180
tw,anea07,info,1,1243
tw,aneivaldi,info,1,230
tw,angadsandhu,hashtag,1,6497
tw,"ange_rui",info,1,16
tw,angela5sosrod,aseguradora,1,1236
tw,angelaspatricia,hashtag,1,588
tw,"angelduran_90",aseguradora,1,429
tw,angelica9010,hashtag,1,189
tw,angelicavaneek,hashtag,1,782
tw,angelo79653031,info,1,7
tw,angelobagnato,hashtag,1,149
tw,angelpedgar,hashtag,1,51
tw,angeltouch69,hashtag,1,355
tw,anggelromero,aseguradora,1,285
tw,anghelook,info,1,1849
tw,angi32869972,aseguradora,1,69
tw,angieacotto,info,1,168
tw,angulafoto1,hashtag,1,29
tw,"ani07_",info,1,148
tw,anianicasavalle,info,1,1
tw,anibalpachanga5,info,1,46405
tw,anicetoramirez,hashtag,1,1746
tw,aniedfeld,info,1,86
tw,aniimartinelli,info,1,970
tw,aniitabenite,aseguradora,1,153
tw,animaldgalaxia,info,1,1221
tw,"anita_rep",retailer,1,64
tw,anitabarone11,info,1,71
tw,anitacasagrande,hashtag,1,1109
tw,anitachehin,aseguradora,1,93
tw,anitagatti,info,1,43
tw,anitagonnin,info,1,190
tw,anitaparodi,info,1,5024
tw,"anitaramos_30",aseguradora,1,291
tw,"anna_72bis",info,1,1520
tw,annabieberrr21,aseguradora,1,2425
tw,annamariaandalo,aseguradora,1,746
tw,annapeppers,info,1,39
tw,"annaxbia_",aseguradora,1,681
tw,anngimenez,info,1,265
tw,"annick_chupin",aseguradora,1,2861
tw,"anniecandy__",aseguradora,1,733
tw,anniecataldo,hashtag,1,87
tw,annunaki38,hashtag,1,1582
tw,annypls,aseguradora,1,896
tw,"anonymous_lider",hashtag,1,1251
tw,anonynews111,hashtag,1,1315
tw,anselmoe1,info,1,109
tw,anselmoramos151,info,1,0
tw,antisistemacabr,hashtag,1,66
tw,antitocarbini,info,1,704
tw,antmiga,hashtag,1,42
tw,antoallegri,info,1,386
tw,antocandace,info,1,673
tw,antoineveilleur,aseguradora,1,680
tw,antomacchiavell,info,1,449
tw,antonelistica,retailer,1,21
tw,"antoniam_r",hashtag,1,97
tw,antoniaoviedo,info,1,160
tw,antonimuspain,hashtag,1,195
tw,antonio2347,hashtag,1,6324
tw,antonio25419772,hashtag,1,18
tw,antoniorhidalgo,hashtag,1,4309
tw,antonios71,hashtag,1,603
tw,antonitaishere,info,1,32
tw,anttinoh,hashtag,1,3051
tw,anttoherrera,info,1,216
tw,antuaccu,info,1,179
tw,antuness1893,aseguradora,1,245
tw,anunaysood,retailer,1,39
tw,anuragisalone,hashtag,1,411
tw,anuskapolsky,aseguradora,1,1271
tw,anver08,info,1,172
tw,aoc111,info,1,23
tw,aoca98,hashtag,1,316
tw,aottati07,hashtag,1,27
tw,"aparisi_vicent",aseguradora,1,253
tw,apartlabora,info,1,978
tw,apavs1609,aseguradora,1,79
tw,apccaserseguros,hashtag,1,26
tw,apereira2505,aseguradora,1,175
tw,apidjams,aseguradora,1,531
tw,"apires_17",aseguradora,1,161
tw,aplito,hashtag,1,1110
tw,apontaponte,hashtag,1,705
tw,"appel_lazare",aseguradora,1,446
tw,appoliange,aseguradora,1,92
tw,aprocose,hashtag,1,1188
tw,apsabelli,aseguradora,1,1602
tw,aquejazmin,info,1,138
tw,aqueladatl,aseguradora,1,867
tw,aquelarrados,info,1,56
tw,"ar_casan",info,1,19
tw,"araceli_redal",aseguradora,1,916
tw,araceliarce15,info,1,629
tw,aracelis19,hashtag,1,166
tw,aracely280498,hashtag,1,67
tw,"aram_dott",info,1,356
tw,arangosaul,hashtag,1,91
tw,aratxila,hashtag,1,16
tw,aravargass,info,1,103
tw,"arc_coop",hashtag,1,3998
tw,arcechechus,info,1,97
tw,archiecoria,info,1,1793
tw,archterentius,aseguradora,1,3639
tw,"arcion_org",hashtag,1,2147
tw,"arcsa_cz6",hashtag,1,1654
tw,areliscolme,hashtag,1,35
tw,arevalojuanrob1,aseguradora,1,291
tw,argcabruno,info,1,244
tw,argdeviaje,info,1,501
tw,argenisgallardo,hashtag,1,1455
tw,argento766,info,1,141
tw,argentwister,info,1,1
tw,"ariadna_luz123",hashtag,1,10
tw,ariamoramos,hashtag,1,715
tw,ariannapoletti,aseguradora,1,472
tw,arich717,info,1,321
tw,aridaddario,info,1,69
tw,"arie_ssn",hashtag,1,62
tw,"ariel_basano",info,1,39
tw,arielbenega,info,1,174
tw,arielfco8284,info,1,511
tw,arielgustavo4,info,1,1912
tw,arielro42,aseguradora,1,447
tw,arielroel,info,1,838
tw,aries2011956,info,1,6194
tw,arigamor,hashtag,1,1493
tw,arigol1988,aseguradora,1,599
tw,arileonio,info,1,120
tw,arisetton,info,1,15634
tw,ariswxdi,hashtag,1,132
tw,arjemca,aseguradora,1,73
tw,arlenip,hashtag,1,340
tw,armaaqueirel,info,1,291
tw,armagedon191,hashtag,1,23
tw,armanariel,info,1,80
tw,armaz61,hashtag,1,412
tw,armig29,hashtag,1,82
tw,army70064239,hashtag,1,1035
tw,armyeuphoria95,hashtag,1,1230
tw,arnoldkass89,hashtag,1,284
tw,arombi,aseguradora,1,101
tw,arquick,info,1,45
tw,arrechostoy2,hashtag,1,50
tw,arrejuancho,hashtag,1,225
tw,arrunte05,info,1,152
tw,"arsenal_25",hashtag,1,2993
tw,"arsenal_k0ng",hashtag,1,103
tw,arsenwitch,hashtag,1,36
tw,arsmayucss,hashtag,1,164
tw,arthewayliam,aseguradora,1,44
tw,arthuromaniac,hashtag,1,238
tw,articulo83,hashtag,1,29
tw,artmusicpa,hashtag,1,249
tw,artomorrowland,info,1,1241
tw,arturoenmiami,hashtag,1,183
tw,arturojupiter,hashtag,1,44
tw,artuvv15,hashtag,1,34
tw,asadacloud,aseguradora,1,23
tw,asajasevilla,hashtag,1,4048
tw,asanjuanelo,hashtag,1,427
tw,asapbrut,aseguradora,1,118
tw,asdrubal1963,aseguradora,1,3521
tw,"asedas_org",hashtag,1,4790
tw,asegurategodoy,hashtag,1,345
tw,aserioqnaovi,aseguradora,1,235
tw,asesorfinaciero,info,1,2986
tw,asesoriaarmor,hashtag,1,4344
tw,asfamesval,hashtag,1,412
tw,ashland33harry,hashtag,1,196
tw,ashlouwho,hashtag,1,185
tw,asiesmuydificil,info,1,70
tw,askamex,hashtag,1,97085
tw,askgerbil,hashtag,1,3893
tw,asmeix,hashtag,1,19
tw,"asmeval_seguros",hashtag,1,273
tw,asniathtm,hashtag,1,625
tw,asolexabogados,hashtag,1,186
tw,asosnicki,info,1,102
tw,asrnw,aseguradora,1,1281
tw,assaabloyentes,hashtag,1,62
tw,"assuncao_isabel",aseguradora,1,262
tw,assuntalico,aseguradora,1,164
tw,astrobotica,info,1,21
tw,astrochnis,aseguradora,1,225
tw,astroputos,aseguradora,1,35
tw,astwitt1,info,1,4
tw,asurdem,aseguradora,1,648
tw,"atal_lili",aseguradora,1,117
tw,atgoot,hashtag,1,121
